#iteration  OPEN-FERM	Saddle	Minimum	PySCF   
1 -72.75257487092665 -74.33569992878189 -74.4202240685   	 -72.56026870003609 
2 -73.30208553577529 -74.33569992878189 -74.4202240685   	 -74.31350742383182
3 -73.7356972364518 -74.33569992878189 -74.4202240685    	 -74.33488594939135
4 -74.05277288409043 -74.33569992878189 -74.4202240685   	 -74.33569369960762
5 -74.19358699655075 -74.33569992878189 -74.4202240685   	 -74.33569973106282
6 -74.21627526090111 -74.33569992878189 -74.4202240685   	 -74.33569992854913
7 -74.23483924394733 -74.33569992878189 -74.4202240685
8 -74.24562805954676 -74.33569992878189 -74.4202240685
9 -74.25851383819453 -74.33569992878189 -74.4202240685
10 -74.26270891779158 -74.33569992878189 -74.4202240685
11 -74.27447057511237 -74.33569992878189 -74.4202240685
12 -74.28206549213365 -74.33569992878189 -74.4202240685
13 -74.290253966074 -74.33569992878189 -74.4202240685
14 -74.2975404640563 -74.33569992878189 -74.4202240685
15 -74.30327765162757 -74.33569992878189 -74.4202240685
16 -74.31249096761002 -74.33569992878189 -74.4202240685
17 -74.31878084836939 -74.33569992878189 -74.4202240685
18 -74.3250386697211 -74.33569992878189 -74.4202240685
19 -74.32677207409932 -74.33569992878189 -74.4202240685
20 -74.3266235476548 -74.33569992878189 -74.4202240685
21 -74.3272281192371 -74.33569992878189 -74.4202240685
22 -74.32905785924653 -74.33569992878189 -74.4202240685
23 -74.33032685335826 -74.33569992878189 -74.4202240685
24 -74.32962786560196 -74.33569992878189 -74.4202240685
25 -74.33309413246344 -74.33569992878189 -74.4202240685
26 -74.3352760856483 -74.33569992878189 -74.4202240685
27 -74.33642604126362 -74.33569992878189 -74.4202240685
28 -74.33708782527412 -74.33569992878189 -74.4202240685
29 -74.34146620553051 -74.33569992878189 -74.4202240685
30 -74.34348990912085 -74.33569992878189 -74.4202240685
31 -74.34683214605039 -74.33569992878189 -74.4202240685
32 -74.34955096459143 -74.33569992878189 -74.4202240685
33 -74.35327301073386 -74.33569992878189 -74.4202240685
34 -74.35581119180767 -74.33569992878189 -74.4202240685
35 -74.35975290814987 -74.33569992878189 -74.4202240685
36 -74.36307116050821 -74.33569992878189 -74.4202240685
37 -74.36631434124453 -74.33569992878189 -74.4202240685
38 -74.37011699688375 -74.33569992878189 -74.4202240685
39 -74.37338982337324 -74.33569992878189 -74.4202240685
40 -74.37633353203353 -74.33569992878189 -74.4202240685
41 -74.37939806115307 -74.33569992878189 -74.4202240685
42 -74.38209330550436 -74.33569992878189 -74.4202240685
43 -74.3850502962775 -74.33569992878189 -74.4202240685
44 -74.38788771833852 -74.33569992878189 -74.4202240685
45 -74.39059359038447 -74.33569992878189 -74.4202240685
46 -74.39301463550007 -74.33569992878189 -74.4202240685
47 -74.39566002116807 -74.33569992878189 -74.4202240685
48 -74.39759739410866 -74.33569992878189 -74.4202240685
49 -74.39971106743252 -74.33569992878189 -74.4202240685
50 -74.40149819043177 -74.33569992878189 -74.4202240685
51 -74.40341802391225 -74.33569992878189 -74.4202240685
52 -74.40480579532084 -74.33569992878189 -74.4202240685
53 -74.4063097944426 -74.33569992878189 -74.4202240685
54 -74.40763469225598 -74.33569992878189 -74.4202240685
55 -74.40863022881612 -74.33569992878189 -74.4202240685
56 -74.40986854707828 -74.33569992878189 -74.4202240685
57 -74.41085475335888 -74.33569992878189 -74.4202240685
58 -74.41159614480064 -74.33569992878189 -74.4202240685
59 -74.41248910391407 -74.33569992878189 -74.4202240685
60 -74.41317431474201 -74.33569992878189 -74.4202240685
61 -74.41383157862185 -74.33569992878189 -74.4202240685
62 -74.4143667398774 -74.33569992878189 -74.4202240685
63 -74.41472394486277 -74.33569992878189 -74.4202240685
64 -74.41537604526832 -74.33569992878189 -74.4202240685
65 -74.4158057265368 -74.33569992878189 -74.4202240685
66 -74.41615964407256 -74.33569992878189 -74.4202240685
67 -74.41658311443776 -74.33569992878189 -74.4202240685
68 -74.41690016953856 -74.33569992878189 -74.4202240685
69 -74.41696693898544 -74.33569992878189 -74.4202240685
70 -74.4172885749738 -74.33569992878189 -74.4202240685
71 -74.41761062887461 -74.33569992878189 -74.4202240685
72 -74.41786843521768 -74.33569992878189 -74.4202240685
73 -74.41810135967796 -74.33569992878189 -74.4202240685
74 -74.41812137714653 -74.33569992878189 -74.4202240685
75 -74.4181483446757 -74.33569992878189 -74.4202240685
76 -74.41843785044276 -74.33569992878189 -74.4202240685
77 -74.41868475402087 -74.33569992878189 -74.4202240685
78 -74.41845121547829 -74.33569992878189 -74.4202240685
79 -74.41881777940829 -74.33569992878189 -74.4202240685
80 -74.4189581964742 -74.33569992878189 -74.4202240685
81 -74.41912727366902 -74.33569992878189 -74.4202240685
82 -74.4190360893578 -74.33569992878189 -74.4202240685
83 -74.41915345507707 -74.33569992878189 -74.4202240685
84 -74.41902509324953 -74.33569992878189 -74.4202240685
85 -74.41939327224463 -74.33569992878189 -74.4202240685
86 -74.41933981121196 -74.33569992878189 -74.4202240685
87 -74.41933157452104 -74.33569992878189 -74.4202240685
88 -74.41927818381903 -74.33569992878189 -74.4202240685
89 -74.41932512786609 -74.33569992878189 -74.4202240685
90 -74.41954662980125 -74.33569992878189 -74.4202240685
91 -74.41960261548937 -74.33569992878189 -74.4202240685
92 -74.41936466921078 -74.33569992878189 -74.4202240685
93 -74.41939305326869 -74.33569992878189 -74.4202240685
94 -74.41948756734243 -74.33569992878189 -74.4202240685
95 -74.41955731892504 -74.33569992878189 -74.4202240685
96 -74.41968264074926 -74.33569992878189 -74.4202240685
97 -74.41932863621544 -74.33569992878189 -74.4202240685
98 -74.41958193227899 -74.33569992878189 -74.4202240685
99 -74.41959664353561 -74.33569992878189 -74.4202240685
100 -74.41963640483682 -74.33569992878189 -74.4202240685
101 -74.41959836807881 -74.33569992878189 -74.4202240685
102 -74.41956468927145 -74.33569992878189 -74.4202240685
103 -74.41956427266544 -74.33569992878189 -74.4202240685
104 -74.41937955096736 -74.33569992878189 -74.4202240685
105 -74.41964079370126 -74.33569992878189 -74.4202240685
106 -74.4197154119691 -74.33569992878189 -74.4202240685
107 -74.41962071334497 -74.33569992878189 -74.4202240685
108 -74.41980075156775 -74.33569992878189 -74.4202240685
109 -74.419441675115 -74.33569992878189 -74.4202240685
110 -74.41963372112161 -74.33569992878189 -74.4202240685
111 -74.41928805113255 -74.33569992878189 -74.4202240685
112 -74.4194306689388 -74.33569992878189 -74.4202240685
113 -74.41973669317838 -74.33569992878189 -74.4202240685
114 -74.41961366008238 -74.33569992878189 -74.4202240685
115 -74.41973354215614 -74.33569992878189 -74.4202240685
116 -74.41973156850466 -74.33569992878189 -74.4202240685
117 -74.4195048081092 -74.33569992878189 -74.4202240685
118 -74.4191854079281 -74.33569992878189 -74.4202240685
