1 -0.3588989267563938 -0.9108735545943862 -0.39447
2 -0.3634923904659084 -0.9108735545943862 -0.39447
3 -0.3696196611598175 -0.9108735545943862 -0.39447
4 -0.37735013344873525 -0.9108735545943862 -0.39447
5 -0.3867331928799026 -0.9108735545943862 -0.39447
6 -0.3977969277566866 -0.9108735545943862 -0.39447
7 -0.41054713837594015 -0.9108735545943862 -0.39447
8 -0.4249666600448423 -0.9108735545943862 -0.39447
9 -0.44101501175026914 -0.9108735545943862 -0.39447
10 -0.4586283776866691 -0.9108735545943862 -0.39447
11 -0.4777199240700041 -0.9108735545943862 -0.39447
12 -0.4981804488441597 -0.9108735545943862 -0.39447
13 -0.5198793570917614 -0.9108735545943862 -0.39447
14 -0.5426659502624369 -0.9108735545943862 -0.39447
15 -0.5663710127959786 -0.9108735545943862 -0.39447
16 -0.5908086754108033 -0.9108735545943862 -0.39447
17 -0.6157785303116939 -0.9108735545943862 -0.39447
18 -0.6410679699029282 -0.9108735545943862 -0.39447
19 -0.666454717326435 -0.9108735545943862 -0.39447
20 -0.6917095143267933 -0.9108735545943862 -0.39447
21 -0.7165989296163893 -0.9108735545943862 -0.39447
22 -0.7408882491086228 -0.9108735545943862 -0.39447
23 -0.7643444081309521 -0.9108735545943862 -0.39447
24 -0.7867389250410867 -0.9108735545943862 -0.39447
25 -0.8078507955590354 -0.9108735545943862 -0.39447
26 -0.8274693075968814 -0.9108735545943862 -0.39447
27 -0.8453967374106944 -0.9108735545943862 -0.39447
28 -0.8614508895002616 -0.9108735545943862 -0.39447
29 -0.8754674448196877 -0.9108735545943862 -0.39447
30 -0.8873020845050275 -0.9108735545943862 -0.39447
31 -0.8968323594363492 -0.9108735545943862 -0.39447
32 -0.9039592794867043 -0.9108735545943862 -0.39447
33 -0.9086086002189288 -0.9108735545943862 -0.39447
34 -0.9107317890173042 -0.9108735545943862 -0.39447
35 -0.9108735545826502 -0.9108735545943862 -0.39447
