1 -0.702681554583324
2 -0.7085951112532681
3 -0.7125649128398368
4 -0.7172517704724874
5 -0.7224265737974787
6 -0.7281561440345977
7 -0.7344774297567402
8 -0.741329787002791
9 -0.7486239085770681
10 -0.7562474590041517
11 -0.7640628903249527
12 -0.771903806818168
13 -0.7795713684140433
14 -0.7868312472824205
15 -0.7934113034765558
16 -0.7989998016231878
17 -0.8032432238013407
18 -0.8057398735251365
19 -0.8062048276175278
20 -0.8062049864970934
